koi_period,koi_duration,koi_depth,koi_prad,koi_sma,koi_incl,koi_teq,koi_srad,koi_smass,koi_kepmag,koi_disposition,mission,tmag_raw
37.3683802,2.8,206.6,10.58,0.2814,89.38,1075.0,6.422,2.123,12.362,FALSE POSITIVE,kepler,
615.81928,14.93,168.0,1.24,1.4294,89.95,221.0,0.955,1.024,13.027,FALSE POSITIVE,kepler,
557.92882,4.788,262.2,2.97,1.2277,89.95,300.0,1.844,0.792,13.263,CANDIDATE,kepler,
77.51257,3.15,1510.0,28199.3,0.3966,79.07,702.0,3.63,1.383,15.677,CANDIDATE,kepler,
46.969389,1.944,1875.0,7.45,0.2391,89.95,638.0,1.717,0.824,16.224,CANDIDATE,kepler,
0.512581525,2.54719,384480.0,42.41,0.0105,78.92,1541.0,0.604,0.591,14.884,FALSE POSITIVE,kepler,
206.801125,6.6,716.0,24.34,0.9381,89.95,675.0,8.611,2.571,11.128,CANDIDATE,kepler,
14.0019064,4.257,376.1,17.96,0.1113,83.08,1646.0,6.502,0.936,13.814,CANDIDATE,kepler,
1.42796645,12.8653,6012.3,39.76,0.0248,19.36,1637.0,0.919,1.0,13.731,FALSE POSITIVE,kepler,
525.757041,4.995,830.2,11.07,1.5407,89.99,372.0,3.931,1.764,14.519,CANDIDATE,kepler,
313.82752,4.187,168.0,1.26,0.8983,89.95,272.0,0.973,0.981,12.355,CANDIDATE,kepler,
236.09799849,3.65,,,,,,,,14.466,CANDIDATE,kepler,
70.61977122,2.09,,,,,,,,15.341,FALSE POSITIVE,kepler,
216.10910854,3.95,,,,,,,,13.771,FALSE POSITIVE,kepler,
425.593391,3.815,237.6,2.25,1.0822,89.95,278.0,1.441,0.931,13.766,CANDIDATE,kepler,
44.51439331,1.55,,,,,,,,14.424,FALSE POSITIVE,kepler,
43.08410127,1.38,,,,,,,,13.782,CANDIDATE,kepler,
230.80401566,3.57,,,,,,,,15.673,FALSE POSITIVE,kepler,
237.819002,11.324,614.2,2.55,0.7609,89.99,302.0,1.035,1.038,14.573,CANDIDATE,kepler,
581.87357,14.64,905.6,2.96,1.4117,89.95,218.0,0.992,1.106,15.738,CANDIDATE,kepler,
15.9961296,1.656,500.7,1.71,0.1179,89.76,560.0,0.777,0.855,15.951,CANDIDATE,kepler,
28.297207229,3.94247,23193.0,54.15,0.1765,88.26,713.0,1.151,0.914,12.796,FALSE POSITIVE,kepler,
213.63312404,2.54,,,,,,,,13.885,CANDIDATE,kepler,
412.227551,4.303,819.5,21.53,1.3762,89.95,529.0,7.684,2.042,13.926,FALSE POSITIVE,kepler,
586.63177,7.299,199.9,1.18,1.2669,89.95,189.0,0.854,0.787,13.416,FALSE POSITIVE,kepler,
364.95068,0.636,824.0,3.69,0.9211,89.95,241.0,0.884,0.782,12.975,FALSE POSITIVE,kepler,
44.36123319,2.49,,,,,,,,15.621,FALSE POSITIVE,kepler,
438.00974,11.46,79.2,0.73,0.9936,89.95,197.0,0.717,0.68,11.504,FALSE POSITIVE,kepler,
7.62210397,1.902,146.1,3.8,0.083,89.37,1422.0,3.162,1.312,13.629,CANDIDATE,kepler,
3.479508244,3.9097,3000.4,444.46,0.0525,66.61,3167.0,12.623,1.588,10.565,FALSE POSITIVE,kepler,
406.29695,5.32,136.5,1.85,1.1202,89.95,315.0,1.566,1.132,12.011,FALSE POSITIVE,kepler,
0.9886684,2.023,126.6,3.18,0.0222,84.01,3183.0,2.773,1.49,12.551,CANDIDATE,kepler,
3.34465934,10.796,57.6,1.17,0.0442,89.89,1559.0,1.551,1.028,13.596,FALSE POSITIVE,kepler,
513.14417,14.13,223.8,1.3,1.2214,89.95,208.0,0.837,0.92,14.334,FALSE POSITIVE,kepler,
14.5555096,2.07,725.0,2.03,0.109,89.36,594.0,0.738,0.826,16.897,CANDIDATE,kepler,
114.12716,1.719,974.0,2.76,0.427,89.95,295.0,0.823,0.795,15.983,CANDIDATE,kepler,
17.0497376,3.271,478.6,45.89,0.1902,85.94,1971.0,14.954,3.149,13.582,CANDIDATE,kepler,
13.0366377,3.184,154.6,2.23,0.1102,88.24,1047.0,1.677,1.046,13.543,FALSE POSITIVE,kepler,
2.64181261,2.127,70.0,0.59,0.0329,85.46,834.0,0.683,0.678,14.137,CANDIDATE,kepler,
270.98477,6.718,13883.0,11761.1,1.0503,86.52,594.0,1.555,2.102,14.977,FALSE POSITIVE,kepler,
583.8531,5.09,491.0,1.97,1.3575,89.95,196.0,0.86,0.977,14.857,CANDIDATE,kepler,
72.782432,3.726,245.8,11.19,0.4336,89.95,924.0,7.317,2.049,13.628,CANDIDATE,kepler,
10.552241908,2.7355,954.0,1.75,0.0785,89.95,485.0,0.585,0.578,15.712,CANDIDATE,kepler,
2.74703312,2.655,152.2,61.97,0.0486,47.19,2917.0,3.134,2.032,12.597,FALSE POSITIVE,kepler,
440.171272,12.217,783.5,5.97,1.1446,89.49,334.0,1.679,1.03,13.014,CANDIDATE,kepler,
37.537859,6.513,269.0,1.77,0.2298,89.93,583.0,1.082,1.15,15.769,CANDIDATE,kepler,
474.96952,4.58,595.0,2.44,1.1933,89.95,249.0,0.962,1.002,15.087,CANDIDATE,kepler,
0.864651455,3.461,67.7,0.69,0.0175,83.15,1720.0,0.851,0.952,14.901,FALSE POSITIVE,kepler,
74.624063,8.881,346.9,1.75,0.3483,89.98,448.0,0.937,1.011,15.335,CANDIDATE,kepler,
25.4805211,10.701,159.0,1.25,0.1724,89.41,659.0,0.986,1.052,13.181,FALSE POSITIVE,kepler,
512.11636,9.557,315.4,1.47,1.2129,89.95,198.0,0.812,0.911,13.8,FALSE POSITIVE,kepler,
348.61891,3.567,689.0,2.4,0.9721,89.95,253.0,0.914,1.006,15.306,FALSE POSITIVE,kepler,
368.70839,6.08,957.0,2.87,0.9922,89.95,267.0,0.887,0.956,15.417,FALSE POSITIVE,kepler,
7.1091096,10.67,156.7,1.08,0.0701,80.39,855.0,0.82,0.916,15.71,FALSE POSITIVE,kepler,
416.9504,4.026,479.8,7.35,1.1834,89.95,377.0,2.611,1.269,12.692,CANDIDATE,kepler,
397.3958488,6.1014,29825.0,64.56,1.0394,89.83,280.0,1.362,0.946,14.857,FALSE POSITIVE,kepler,
62.134919,8.711,147.5,6.71,0.3875,88.51,925.0,4.912,2.006,13.435,CONFIRMED,kepler,
1.667482003,1.5931,545.5,15.15,0.027,89.64,3257.0,6.72,0.94,12.882,FALSE POSITIVE,kepler,
574.65297,4.37,725.0,2.28,1.2963,89.95,196.0,0.821,0.879,14.789,CANDIDATE,kepler,
5.29730786,4.02,190.8,1.49,0.0596,84.15,1044.0,1.0,1.0,10.25,FALSE POSITIVE,kepler,
21.9578446,1.038,96.6,0.78,0.1482,89.95,533.0,0.802,0.896,13.596,CANDIDATE,kepler,
77.395279,5.26,437.0,6.16,0.3712,89.95,646.0,2.995,1.137,13.774,FALSE POSITIVE,kepler,
373.41509,6.617,1806.0,2.55,0.856,89.95,158.0,0.612,0.599,15.85,CANDIDATE,kepler,
612.882452,2.024,631.0,2.42,1.4314,89.95,217.0,0.956,1.04,14.453,FALSE POSITIVE,kepler,
107.904526,2.053,249.4,1.26,0.4253,89.95,337.0,0.802,0.879,14.295,CANDIDATE,kepler,
11.03571773,5.62958,144960.0,70.42,0.0938,87.15,991.0,1.23,0.9,14.916,FALSE POSITIVE,kepler,
42.093314,4.649,886.0,2.19,0.2141,89.97,407.0,0.763,0.738,16.523,FALSE POSITIVE,kepler,
274.10859251,6.59,,,,,,,,15.496,FALSE POSITIVE,kepler,
282.029084,4.686,312.8,2.33,0.8997,89.95,363.0,1.287,1.227,13.49,CANDIDATE,kepler,
339.18109,5.34,157.9,1.7,0.9729,89.95,332.0,1.344,1.065,12.637,FALSE POSITIVE,kepler,
3.55650976,12.7364,687450.0,283.93,0.0562,81.9,2353.0,2.433,1.868,11.882,FALSE POSITIVE,kepler,
3.1318392,1.632,159.9,1.5,0.0399,88.24,1443.0,1.159,0.863,14.122,CANDIDATE,kepler,
38.27772448,1.73,,,,,,,,14.293,FALSE POSITIVE,kepler,
25.285232337,4.76313,63022.0,69.68,0.17,88.28,740.0,1.136,1.021,12.138,FALSE POSITIVE,kepler,
207.767894,5.21,320.6,3.52,0.6816,89.95,379.0,1.849,0.976,13.744,CANDIDATE,kepler,
82.508054,3.806,351.9,14.04,0.485,89.95,878.0,7.733,2.231,12.594,CANDIDATE,kepler,
113.083522,10.315,130.7,1.59,0.4698,89.97,450.0,1.4,1.079,13.336,CANDIDATE,kepler,
1.23138339,3.943,72.7,0.82,0.023,81.49,1648.0,0.958,1.071,14.804,FALSE POSITIVE,kepler,
381.37504,16.57,286.5,1.24,0.9548,89.95,212.0,0.729,0.796,14.182,CANDIDATE,kepler,
322.55663046,3.74,,,,,,,,12.75,FALSE POSITIVE,kepler,
7.2269859,14.241,160.3,0.79,0.0616,80.36,603.0,0.609,0.597,14.941,FALSE POSITIVE,kepler,
0.762724045,1.98818,9782.2,41.02,0.0155,54.72,1860.0,0.976,0.854,14.5,FALSE POSITIVE,kepler,
206.76425774,2.57,,,,,,,,15.996,FALSE POSITIVE,kepler,
529.39169,10.869,319.9,4.4,1.3401,89.95,319.0,2.504,1.144,13.156,CANDIDATE,kepler,
362.49906,12.17,522.5,2.51,0.9847,89.95,277.0,1.065,0.968,15.259,FALSE POSITIVE,kepler,
190.65896,35.472,552.8,2.54,0.6264,86.52,281.0,0.835,0.9,15.043,FALSE POSITIVE,kepler,
509.997402,8.481,1267.0,2.62,1.1218,89.95,182.0,0.756,0.724,14.15,CONFIRMED,kepler,
1.50650036,2.762,45.4,0.81,0.0258,77.59,1809.0,1.126,0.998,13.912,FALSE POSITIVE,kepler,
194.48732212,3.6,,,,,,,,13.989,FALSE POSITIVE,kepler,
495.51899,3.592,297.6,2.94,1.2514,89.95,305.0,1.634,1.062,13.5,CANDIDATE,kepler,
388.048463,3.456,149.6,3.0,1.1326,89.95,376.0,2.46,1.29,11.084,CANDIDATE,kepler,
34.0269868,1.586,361.7,1.57,0.188,89.95,455.0,0.801,0.764,15.592,CANDIDATE,kepler,
173.219879,1.875,239.5,2.41,0.6483,89.95,405.0,1.518,1.215,13.957,CANDIDATE,kepler,
374.878133,10.556,914.6,4.27,1.0525,89.84,282.0,1.354,1.103,14.508,CONFIRMED,kepler,
5.2362026,3.148,2019.5,75.83,0.0637,73.32,1378.0,1.631,1.255,14.786,FALSE POSITIVE,kepler,
48.55059299,1.79,,,,,,,,15.227,FALSE POSITIVE,kepler,
511.882,4.822,610.0,2.56,1.2745,89.95,241.0,1.007,1.046,15.462,CANDIDATE,kepler,
247.372131,3.271,513.4,2.47,0.7729,89.95,290.0,1.0,1.0,13.359,FALSE POSITIVE,kepler,
96.16705,2.775,270.7,1.15,0.3774,89.95,313.0,0.716,0.779,13.419,CANDIDATE,kepler,
95.254421,3.379,465.4,2.2,0.4239,89.95,413.0,1.012,1.117,15.833,FALSE POSITIVE,kepler,
425.483539,17.856,996.6,3.2,1.1546,89.99,248.0,1.022,1.133,15.807,CONFIRMED,kepler,
208.800733,1.964,594.0,2.88,0.7266,89.95,347.0,1.168,1.175,15.239,CANDIDATE,kepler,
7.863361238,3.42771,18157.0,22.7,0.0769,86.22,1057.0,1.4,0.976,12.524,FALSE POSITIVE,kepler,
120.16983803,3.19,,,,,,,,12.138,FALSE POSITIVE,kepler,
113.71363032,2.45,,,,,,,,15.499,CANDIDATE,kepler,
17.634272,1.387,76.7,1.69,0.1296,89.95,842.0,1.979,0.933,12.31,CANDIDATE,kepler,
0.745086745,4.29,270.0,1.29,0.0151,61.82,1654.0,0.75,0.84,15.489,FALSE POSITIVE,kepler,
247.47724314,7.6,,,,,,,,15.78,FALSE POSITIVE,kepler,
208.047137,3.22,287.5,2.05,0.6345,89.95,363.0,1.2,0.784,13.934,CANDIDATE,kepler,
30.561533,2.227,585.7,1.53,0.1661,89.95,379.0,0.664,0.654,15.871,CANDIDATE,kepler,
6.10968225,5.735,60.3,0.79,0.0596,89.24,1093.0,1.009,0.756,13.328,CONFIRMED,kepler,
292.09809,14.43,528.8,2.09,0.8541,89.95,267.0,0.883,0.972,15.003,CANDIDATE,kepler,
11.8045536,3.195,128.9,0.94,0.0947,89.95,660.0,0.857,0.813,14.274,FALSE POSITIVE,kepler,
578.21623,2.707,120.6,3.54,1.5655,89.95,328.0,3.244,1.529,11.619,CANDIDATE,kepler,
56.648588,4.534,648.9,2.19,0.2703,89.32,377.0,0.782,0.821,15.602,CANDIDATE,kepler,
53.554546,5.533,127.6,3.1,0.3144,89.4,769.0,2.622,1.442,11.47,CANDIDATE,kepler,
3.1748772,7.089,1741.0,8.8,0.0415,59.96,1410.0,1.619,0.944,14.395,FALSE POSITIVE,kepler,
119.079642,16.268,422.5,17.89,0.6497,89.95,795.0,8.984,2.573,13.468,CANDIDATE,kepler,
371.18648,19.929,317.9,2.06,1.0309,89.95,291.0,1.152,1.054,13.937,FALSE POSITIVE,kepler,
20.5858591,3.069,260.2,1.31,0.1302,88.81,586.0,0.753,0.695,15.306,CANDIDATE,kepler,
10.90962154,17.8024,499920.0,149.1,0.0896,88.93,1127.0,2.064,0.804,14.096,FALSE POSITIVE,kepler,
113.573945,3.007,249.6,3.45,0.4691,89.95,496.0,2.233,1.067,12.397,CANDIDATE,kepler,
27.0779813,138.54,347.5,2.03,0.162,34.22,597.0,0.85,0.773,14.17,FALSE POSITIVE,kepler,
1.827660875,3.986,46677.0,42.1,0.0304,72.06,1664.0,1.072,1.118,14.268,FALSE POSITIVE,kepler,
542.91133,15.9,750.1,2.27,1.2569,89.95,199.0,0.824,0.899,15.373,CANDIDATE,kepler,
376.554588,3.182,481.0,2.0,1.0227,89.95,247.0,0.913,1.004,14.694,FALSE POSITIVE,kepler,
538.4263,12.751,242.0,3.2,1.3552,89.95,322.0,2.028,1.143,12.099,FALSE POSITIVE,kepler,
94.20561159,6.62,,,,,,,,11.613,FALSE POSITIVE,kepler,
378.70643955,14.66,,,,,,,,15.658,FALSE POSITIVE,kepler,
78.4286313,3.7368,83303.0,85.77,0.3593,89.56,425.0,1.0,1.0,15.069,FALSE POSITIVE,kepler,
287.75613,5.487,1987.0,3.4,0.8109,89.95,215.0,0.781,0.856,16.925,CANDIDATE,kepler,
2.53021,21.79,367.9,41.44,0.0354,8.13,1543.0,1.296,0.924,12.294,FALSE POSITIVE,kepler,
2.249000963,9.6022,58776.0,59.61,0.0358,70.8,2126.0,2.293,1.209,12.502,FALSE POSITIVE,kepler,
189.961729,12.46,699.9,1.93,0.6066,89.95,260.0,0.742,0.83,15.713,CANDIDATE,kepler,
121.62387378,2.73,,,,,,,,12.209,FALSE POSITIVE,kepler,
202.18722766,2.77,,,,,,,,13.762,CANDIDATE,kepler,
280.92070688,3.48,,,,,,,,15.261,CANDIDATE,kepler,
432.074696,4.763,1088.0,2.39,1.0423,89.95,193.0,0.739,0.818,15.214,FALSE POSITIVE,kepler,
169.415073,3.884,239.9,2.32,0.6368,89.95,413.0,1.378,1.199,12.427,CANDIDATE,kepler,
460.77905,15.541,239.3,4.24,1.3221,89.91,387.0,2.717,1.449,13.462,FALSE POSITIVE,kepler,
3.21318517,15.47,2046.1,8.24,0.0454,24.96,1710.0,1.513,1.206,12.52,FALSE POSITIVE,kepler,
57.7749373,4.731,283.6,1.85,0.3063,89.97,524.0,1.097,1.148,14.753,CANDIDATE,kepler,
331.78248134,4.94,,,,,,,,13.789,FALSE POSITIVE,kepler,
1.20608769,2.2272,1660.6,44.46,0.0224,49.19,1941.0,1.355,1.028,14.252,FALSE POSITIVE,kepler,
613.82905,18.18,148.2,2.85,1.5457,89.95,307.0,2.357,1.305,13.016,FALSE POSITIVE,kepler,
476.80454,10.65,143.6,1.12,1.1453,89.95,227.0,0.901,0.881,13.879,FALSE POSITIVE,kepler,
4.09513876,2.462,181.7,1.75,0.0511,75.96,1122.0,0.963,1.056,15.524,CONFIRMED,kepler,
502.8356901,9.97,,,,,,,,15.195,CANDIDATE,kepler,
81.704814,1.468,297.0,1.65,0.3517,89.95,442.0,0.95,0.867,14.794,CANDIDATE,kepler,
0.779615874,3.932,81.5,0.83,0.0164,59.47,1847.0,0.863,0.959,15.292,FALSE POSITIVE,kepler,
578.21805,4.18,637.0,2.44,1.3722,89.95,223.0,0.95,1.031,15.584,CANDIDATE,kepler,
317.009388,3.013,326.9,4.03,0.9541,89.95,345.0,2.27,1.15,13.555,CANDIDATE,kepler,
482.51701,14.791,573.0,2.3,1.2182,89.95,242.0,0.96,1.034,15.054,CANDIDATE,kepler,
224.469892,2.952,458.6,2.35,0.7093,89.95,323.0,1.091,0.944,14.918,FALSE POSITIVE,kepler,
113.556471,2.383,278.7,6.76,0.4481,89.95,651.0,4.164,0.93,13.316,FALSE POSITIVE,kepler,
208.02789,10.82,255.0,1.04,0.5867,89.95,196.0,0.632,0.622,14.487,FALSE POSITIVE,kepler,
308.024953,2.665,352.6,3.55,0.8409,89.95,345.0,1.887,0.835,11.879,FALSE POSITIVE,kepler,
7.77710639,3.418,77.4,0.73,0.0713,89.35,773.0,0.851,0.8,13.725,CANDIDATE,kepler,
1.33261458,5.161,1335.3,3.65,0.0215,45.43,1208.0,0.76,0.748,17.511,FALSE POSITIVE,kepler,
233.64574,10.05,2268.0,5.2,0.744,89.95,296.0,1.0,1.0,17.106,CANDIDATE,kepler,
27.285315,7.47,396.5,2.19,0.184,89.56,678.0,1.094,1.11,14.71,CANDIDATE,kepler,
105.895315,2.581,1227.0,2.69,0.4045,89.95,323.0,0.781,0.786,15.979,FALSE POSITIVE,kepler,
61.224558,4.103,544.2,2.76,0.3244,89.66,525.0,1.14,1.213,15.873,FALSE POSITIVE,kepler,
28.507877538,3.13331,24372.0,27.79,0.1841,88.87,613.0,0.945,1.023,14.876,FALSE POSITIVE,kepler,
444.46522,0.767,4084.0,30.17,1.0697,89.95,189.0,0.746,0.836,15.466,FALSE POSITIVE,kepler,
8.48039,6.134,133.7,1.23,0.0848,89.95,969.0,1.067,1.127,14.863,FALSE POSITIVE,kepler,
445.351255,6.516,420.4,3.66,1.2938,89.95,370.0,1.755,1.454,13.735,CANDIDATE,kepler,
72.0153825,2.548,177.7,6.94,0.4152,89.95,783.0,5.032,1.836,11.888,FALSE POSITIVE,kepler,
21.12752693,2.253,51.8,20.93,0.1763,89.87,2349.0,30.882,1.636,8.789,FALSE POSITIVE,kepler,
23.9341825,1.607,228.1,1.03,0.145,89.95,432.0,0.715,0.708,14.869,FALSE POSITIVE,kepler,
87.775799,1.862,450.0,2.44,0.3746,89.95,409.0,1.025,0.909,15.429,FALSE POSITIVE,kepler,
65.67350728,2.73,,,,,,,,15.528,FALSE POSITIVE,kepler,
222.06409878,2.89,,,,,,,,14.017,FALSE POSITIVE,kepler,
35.882272887,3.95004,101230.0,35.21,0.2052,89.36,512.0,0.812,0.898,14.295,FALSE POSITIVE,kepler,
8.780603773,3.16989,90028.0,52.34,0.0812,87.23,775.0,0.832,0.924,15.674,FALSE POSITIVE,kepler,
97.5137491,2.655,279.8,5.27,0.4608,89.95,630.0,3.18,1.372,12.603,CANDIDATE,kepler,
549.42772,6.09,719.1,2.64,1.3488,89.95,223.0,0.971,1.083,14.654,CANDIDATE,kepler,
284.666844,2.752,418.0,8.98,1.0029,89.95,486.0,4.413,1.66,13.761,CANDIDATE,kepler,
224.150923,12.455,348.6,2.41,0.6762,89.99,369.0,1.286,0.818,13.093,CONFIRMED,kepler,
148.179343,12.733,466.6,2.52,0.5425,89.94,367.0,1.183,0.967,15.563,CANDIDATE,kepler,
551.49832,40.92,1874.4,4.89,1.3067,88.81,215.0,0.887,0.978,15.536,FALSE POSITIVE,kepler,
351.2878737,11.2066,134630.0,38.47,0.9771,89.86,252.0,0.914,1.006,15.703,FALSE POSITIVE,kepler,
376.934014,4.28,382.4,2.13,0.991,89.95,274.0,1.034,0.913,13.797,CANDIDATE,kepler,
46.50446209,1.37,,,,,,,,15.682,FALSE POSITIVE,kepler,
17.168095,13.04,143.1,4.81,0.2602,81.22,603.0,1.907,0.885,14.498,CANDIDATE,kepler,
124.091252,2.172,281.4,1.3,0.4619,89.95,305.0,0.792,0.852,14.152,FALSE POSITIVE,kepler,
403.163148,5.735,681.1,2.49,1.0963,90.0,240.0,0.963,1.079,14.624,CANDIDATE,kepler,
341.557931,3.365,433.0,6.81,1.0293,89.95,393.0,3.098,1.245,12.472,CANDIDATE,kepler,
476.91977,5.07,193.6,2.49,1.2893,89.95,321.0,1.725,1.257,12.952,CANDIDATE,kepler,
9.011888,4.167,987.6,7.04,0.0876,82.25,1105.0,1.735,1.103,14.321,CANDIDATE,kepler,
351.25069,3.648,1324.0,2.23,0.8302,89.95,186.0,0.63,0.616,15.806,CANDIDATE,kepler,
212.771978,2.115,1239.0,2.84,0.6458,89.95,255.0,0.824,0.793,15.788,FALSE POSITIVE,kepler,
65.3558881,2.165,1158.0,2.61,0.2894,89.95,337.0,0.764,0.755,15.676,CANDIDATE,kepler,
18.0766788,3.06,28831.0,19.47,0.1351,88.77,694.0,1.0,1.0,16.667,FALSE POSITIVE,kepler,
1.33255577,4.282,126.5,0.97,0.0223,85.31,1420.0,0.881,0.835,15.916,FALSE POSITIVE,kepler,
1.33259275,4.014,79.1,0.97,0.0241,60.72,1703.0,0.967,1.045,15.3,FALSE POSITIVE,kepler,
36.6092739,1.835,1102.0,52.42,0.2708,89.9,1623.0,16.114,1.973,13.823,FALSE POSITIVE,kepler,
39.399926,5.729,341.4,1.52,0.2172,89.31,499.0,0.795,0.898,15.453,CANDIDATE,kepler,
270.1430241,6.32,,,,,,,,15.059,CANDIDATE,kepler,
0.812592362,1.5646,6945.8,25.84,0.0191,65.19,2912.0,1.64,1.398,14.235,FALSE POSITIVE,kepler,
81.871309,1.606,98.2,1.12,0.3783,89.95,480.0,1.115,1.069,12.869,FALSE POSITIVE,kepler,
0.566805859,3.835,61.1,1.25,0.0146,51.32,2858.0,1.494,1.299,13.857,FALSE POSITIVE,kepler,
326.36595188,3.75,,,,,,,,14.983,FALSE POSITIVE,kepler,
520.58269,2.264,348.0,1.94,1.3069,89.95,244.0,1.033,1.093,14.027,FALSE POSITIVE,kepler,
126.586058,5.41,124.9,1.54,0.5029,89.38,460.0,1.249,1.057,12.968,CANDIDATE,kepler,
2.7200197,1.874,869.0,1.53,0.0313,89.95,713.0,0.527,0.55,16.56,CANDIDATE,kepler,
18.347081,2.825,1126.6,5.65,0.1354,89.95,855.0,1.702,0.983,14.261,CANDIDATE,kepler,
57.140035,5.684,1567.0,5.78,0.2891,89.95,588.0,1.46,0.986,16.558,CANDIDATE,kepler,
0.718643659,2.51246,124930.0,50.85,0.0155,70.96,2002.0,0.934,0.967,15.121,FALSE POSITIVE,kepler,
31.707574649,7.6771,787.3,2.96,0.1935,86.36,547.0,0.865,0.957,15.197,CANDIDATE,kepler,
17.946328114,8.15905,102990.0,66.65,0.1282,87.63,845.0,1.722,0.872,14.933,FALSE POSITIVE,kepler,
204.818268,1.93,303.6,5.18,0.7609,89.95,525.0,2.93,1.401,11.784,FALSE POSITIVE,kepler,
9.3589254,3.169,1527.0,17.37,0.1014,89.54,1528.0,4.521,1.583,17.054,CANDIDATE,kepler,
4.15472242,1.791,2243.0,23.47,0.0609,82.81,2292.0,3.359,1.742,12.572,CANDIDATE,kepler,
23.81490574,1.9948,79201.0,63.1,0.1507,89.54,847.0,1.89,0.803,14.488,FALSE POSITIVE,kepler,
1.3274511,3.465,123.6,0.66,0.02,85.21,1009.0,0.61,0.601,15.158,FALSE POSITIVE,kepler,
87.565484,2.527,396.0,2.12,0.4009,89.95,437.0,1.069,1.121,15.212,CANDIDATE,kepler,
535.1515,2.826,362.3,2.7,1.2454,89.95,258.0,1.423,0.898,12.706,CANDIDATE,kepler,
495.40462,0.63,904.0,152.21,1.2628,89.95,248.0,1.031,1.091,13.825,CANDIDATE,kepler,
209.238576,2.245,154.7,1.43,0.6992,89.95,354.0,1.135,1.034,13.564,FALSE POSITIVE,kepler,
353.65927,4.543,1018.0,2.58,0.9524,89.95,223.0,0.82,0.92,15.871,CANDIDATE,kepler,
346.4174,9.23,662.0,2.41,0.9687,89.95,251.0,0.946,1.008,15.612,CANDIDATE,kepler,
1.166835206,2.17596,15527.0,96.28,0.0279,64.95,3457.0,2.123,2.122,14.99,FALSE POSITIVE,kepler,
230.70578883,2.69,,,,,,,,14.626,FALSE POSITIVE,kepler,
4.99471597,3.44,53.0,2.2,0.0653,85.05,1861.0,2.83,1.485,13.352,FALSE POSITIVE,kepler,
161.651504,2.509,253.6,2.22,0.5787,89.88,377.0,1.289,0.988,13.756,CANDIDATE,kepler,
376.24253,4.064,185.7,1.32,1.0124,89.95,254.0,0.96,0.976,13.772,CANDIDATE,kepler,
27.659607786,4.16321,318400.0,50.7,0.1692,89.54,499.0,0.768,0.849,14.706,FALSE POSITIVE,kepler,
476.727302,9.327,1035.7,23.42,1.3199,90.0,530.0,7.417,1.347,13.587,FALSE POSITIVE,kepler,
21.7997515,4.756,109.5,1.01,0.1548,89.95,674.0,0.964,1.041,14.82,CANDIDATE,kepler,
54.595746,2.21,135.8,2.0,0.2843,89.95,649.0,1.699,1.027,13.67,CANDIDATE,kepler,
22.0495604,3.428,134.5,1.9,0.1685,89.02,912.0,1.548,1.321,13.454,FALSE POSITIVE,kepler,
150.70039392,2.82,,,,,,,,15.396,FALSE POSITIVE,kepler,
44.48477463,1.67,,,,,,,,15.179,FALSE POSITIVE,kepler,
93.6452481,2.12,,,,,,,,15.854,FALSE POSITIVE,kepler,
585.64118,13.97,565.2,2.2,1.368,89.95,207.0,0.901,0.993,14.644,CANDIDATE,kepler,
574.69029,4.269,276.8,1.26,1.2394,89.95,191.0,0.764,0.768,13.873,FALSE POSITIVE,kepler,
502.98283916,2.94,,,,,,,,14.03,CANDIDATE,kepler,
48.8130123,1.538,702.0,2.95,0.2713,89.95,553.0,1.11,1.113,15.861,CANDIDATE,kepler,
280.1604956,2.8637,12946.0,19.25,0.8057,89.88,237.0,0.799,0.892,15.884,FALSE POSITIVE,kepler,
370.46262,9.541,347.9,2.03,1.0335,89.95,284.0,1.08,1.065,13.84,FALSE POSITIVE,kepler,
116.301793,2.253,649.0,2.18,0.4541,89.95,336.0,0.842,0.92,15.503,FALSE POSITIVE,kepler,
480.19416,10.76,372.3,1.79,1.203,89.95,235.0,0.923,1.005,14.382,FALSE POSITIVE,kepler,
368.49828,14.903,581.9,1.86,0.9155,89.95,214.0,0.783,0.754,14.697,FALSE POSITIVE,kepler,
6.993576155,21.2695,2924.0,101.15,0.0803,37.93,1605.0,2.467,1.414,12.594,FALSE POSITIVE,kepler,
223.52131732,3.27,,,,,,,,13.658,FALSE POSITIVE,kepler,
1.811461128,8.42343,921670.0,373.77,0.0367,85.2,3438.0,3.034,2.009,13.947,FALSE POSITIVE,kepler,
2.17491508,8.4418,635410.0,193.73,0.0364,79.86,2009.0,1.636,1.364,14.281,FALSE POSITIVE,kepler,
441.61919,5.372,820.0,1.71,0.9487,89.95,152.0,0.592,0.582,14.497,CANDIDATE,kepler,
24.5002702,4.079,153.5,0.73,0.1419,89.45,409.0,0.597,0.641,13.511,FALSE POSITIVE,kepler,
318.49078,3.012,630.0,3.01,0.9166,89.95,301.0,1.176,1.01,14.582,CANDIDATE,kepler,
2.16402661,2.78,,,,,,,,15.09,FALSE POSITIVE,kepler,
392.89275632,4.93,,,,,,,,13.802,FALSE POSITIVE,kepler,
114.734287,3.724,242.9,1.1,0.4069,89.95,296.0,0.71,0.68,14.259,FALSE POSITIVE,kepler,
362.0619,14.02,886.2,2.12,0.9112,89.95,203.0,0.698,0.773,15.766,CANDIDATE,kepler,
